ID,TIPO,NM_BAIRRO,NM_DISTRITO,CD_GEOCODMU,NM_MUNICIPIO,NM_MICRO,NM_MESO,NM_UF,CD_NIVEL,CD_CATEGORIA,NM_CATEGORIA,NM_LOCALIDADE,LONG,LAT,ALT
17407,URBANO,,TURMALINA,3555307,TURMALINA,FERNANDÓPOLIS,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,TURMALINA,-50.4777294314793,-20.0512686173184,464.959159
17408,URBANO,,FÁTIMA PAULISTA,3555307,TURMALINA,FERNANDÓPOLIS,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,2,10,VILA,FÁTIMA PAULISTA,-50.4597118071018,-20.1049054069335,459.386183
17409,URBANO,,UBARANA,3555356,UBARANA,SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,UBARANA,-49.719672394224,-21.1624709998002,419.902248
17410,URBANO,Centro,UBATUBA,3555406,UBATUBA,CARAGUATATUBA,VALE DO PARAÍBA PAULISTA,SÃO PAULO,1,05,CIDADE,UBATUBA,-45.0720914754799,-23.4359649805169,5.020122
17411,URBANO,Picinguaba,PICINGUABA,3555406,UBATUBA,CARAGUATATUBA,VALE DO PARAÍBA PAULISTA,SÃO PAULO,2,10,VILA,PICINGUABA,-44.8325567472229,-23.3804285807952,209.54506
17412,URBANO,,UBIRAJARA,3555505,UBIRAJARA,BAURU,BAURU,SÃO PAULO,1,05,CIDADE,UBIRAJARA,-49.6632716655535,-22.5238354502071,480.643563
17413,URBANO,,UCHOA,3555604,UCHOA,SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,UCHOA,-49.1776695349784,-20.9533463992658,504.436188
17414,URBANO,,UCHOA,3555604,UCHOA,SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,6,001,AUI,DISTRITO INDUSTRIAL II,-49.1977428269015,-20.9805054410929,571.799772
17415,URBANO,,UNIÃO PAULISTA,3555703,UNIÃO PAULISTA,NHANDEARA,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,UNIÃO PAULISTA,-49.8973935791086,-20.8877689993708,472.199812
17416,URBANO,,URÂNIA,3555802,URÂNIA,JALES,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,URÂNIA,-50.6418001540779,-20.2462640966701,448.394251
17417,URBANO,,URU,3555901,URU,BAURU,BAURU,SÃO PAULO,1,05,CIDADE,URU,-49.2832016013571,-21.7863136524377,453.967098
17418,RURAL,,URU,3555901,URU,BAURU,BAURU,SÃO PAULO,3,00001,LUGAREJO,CONDOMÍNIO SUCURI,-49.3024486661529,-21.6922727649861,405.282678
17419,URBANO,,URUPÊS,3556008,URUPÊS,NOVO HORIZONTE,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,URUPÊS,-49.2907298494467,-21.2004188127348,439.384184
17420,URBANO,,SÃO JOÃO DE ITAGUAÇU,3556008,URUPÊS,NOVO HORIZONTE,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,2,10,VILA,SÃO JOÃO DE ITAGUAÇU,-49.1928977921557,-21.177629066185,442.428741
17421,URBANO,,VALENTIM GENTIL,3556107,VALENTIM GENTIL,VOTUPORANGA,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,VALENTIM GENTIL,-50.0858682817053,-20.4233702918777,508.174971
17422,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,1,05,CIDADE,VALINHOS,-46.9966300275552,-22.971244,690.120803
17423,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,001,AUI,PARQUE PORTUGAL,-46.9733931684982,-22.9311315,691.35075
17424,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,002,AUI,CHÁCARAS CONTENDAS,-46.9696209038277,-22.9096106796924,660.664659
17425,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,003,AUI,SÃO BENTO,-46.9220674040675,-22.9652535475014,907.267731
17426,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,004,AUI,PARQUE VALINHOS,-46.9556141143641,-22.9921835,856.693828
17427,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,005,AUI,CHÁCARA ALDEIA I,-46.9682912052532,-22.994237,720.355743
17428,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,006,AUI,SUBDIVISÃO LOTEAMENTOS 21 E 22 QUADRA E - MACUCO,-47.0429767624916,-23.0048255,702.191617
17429,URBANO,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,6,007,AUI,CHÁCARAS E PESQUEIROS DE VALINHOS,-46.9747664947947,-22.910141,653.108245
17430,RURAL,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,3,00001,LUGAREJO,CLUBE DE CAMPO VALINHOS,-46.9287445839671,-22.953079,869.326914
17431,RURAL,,VALINHOS,3556206,VALINHOS,CAMPINAS,CAMPINAS,SÃO PAULO,3,00002,LUGAREJO,ALDEIA SUIÇA-MONTE ACRÓPOLIS-NOVA SUIÇA 1 E II-PQ.SUIÇO,-46.899097518774,-22.9414987733127,810.953435
17432,URBANO,,VALPARAÍSO,3556305,VALPARAÍSO,ARAÇATUBA,ARAÇATUBA,SÃO PAULO,1,05,CIDADE,VALPARAÍSO,-50.8693081190398,-21.2255752828595,451.787756
17433,URBANO,,VARGEM,3556354,VARGEM,BRAGANÇA PAULISTA,MACRO METROPOLITANA PAULISTA,SÃO PAULO,1,05,CIDADE,VARGEM,-46.4116002331355,-22.8848804238204,832.896503
17434,URBANO,,VARGEM GRANDE DO SUL,3556404,VARGEM GRANDE DO SUL,SÃO JOÃO DA BOA VISTA,CAMPINAS,SÃO PAULO,1,05,CIDADE,VARGEM GRANDE DO SUL,-46.8956089147522,-21.835866,702.02575
17435,URBANO,,VARGEM GRANDE DO SUL,3556404,VARGEM GRANDE DO SUL,SÃO JOÃO DA BOA VISTA,CAMPINAS,SÃO PAULO,6,001,AUI,PARQUE DAS MACADÂMIAS,-46.9761410505265,-21.876208,771.791397
17436,URBANO,,VARGEM GRANDE PAULISTA,3556453,VARGEM GRANDE PAULISTA,ITAPECERICA DA SERRA,METROPOLITANA DE SÃO PAULO,SÃO PAULO,1,05,CIDADE,VARGEM GRANDE PAULISTA,-47.019647784074,-23.6153025,926.929357
17437,RURAL,,VÁRZEA PAULISTA,3556503,VÁRZEA PAULISTA,JUNDIAÍ,MACRO METROPOLITANA PAULISTA,SÃO PAULO,1,05,CIDADE,VÁRZEA PAULISTA,-46.8298902239178,-23.2144665,729.737119
17438,URBANO,,VERA CRUZ,3556602,VERA CRUZ,MARÍLIA,MARÍLIA,SÃO PAULO,1,05,CIDADE,VERA CRUZ,-49.8217816545761,-22.2247483148416,650.274304
17439,URBANO,,VERA CRUZ,3556602,VERA CRUZ,MARÍLIA,MARÍLIA,SÃO PAULO,6,001,AUI,SITIO PARAÍSO,-49.8349675746148,-22.2108657486936,641.919029
17440,URBANO,,VERA CRUZ,3556602,VERA CRUZ,MARÍLIA,MARÍLIA,SÃO PAULO,6,002,AUI,CHÁCARA ALTO DA COLINA,-49.8436902438311,-22.201820298471,626.606204
17441,URBANO,,VINHEDO,3556701,VINHEDO,CAMPINAS,CAMPINAS,SÃO PAULO,1,05,CIDADE,VINHEDO,-46.9764763090797,-23.0305383241408,719.208426
17442,URBANO,,VIRADOURO,3556800,VIRADOURO,JABOTICABAL,RIBEIRÃO PRETO,SÃO PAULO,1,05,CIDADE,VIRADOURO,-48.2966628795998,-20.872314,538.545325
17443,URBANO,,VIRADOURO,3556800,VIRADOURO,JABOTICABAL,RIBEIRÃO PRETO,SÃO PAULO,6,002,AUI,TERCEIRA GLEBA,-48.2417338566094,-20.8131387773837,483.604455
17444,URBANO,,VISTA ALEGRE DO ALTO,3556909,VISTA ALEGRE DO ALTO,JABOTICABAL,RIBEIRÃO PRETO,SÃO PAULO,1,05,CIDADE,VISTA ALEGRE DO ALTO,-48.630171357211,-21.1671540847205,608.478722
17445,URBANO,,VITÓRIA BRASIL,3556958,VITÓRIA BRASIL,JALES,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,VITÓRIA BRASIL,-50.4808069702363,-20.1987385744561,490.50688
17446,URBANO,,VOTORANTIM,3557006,VOTORANTIM,SOROCABA,MACRO METROPOLITANA PAULISTA,SÃO PAULO,1,05,CIDADE,VOTORANTIM,-47.4497380579827,-23.5418712059999,571.631231
17447,URBANO,,VOTORANTIM,3557006,VOTORANTIM,SOROCABA,MACRO METROPOLITANA PAULISTA,SÃO PAULO,6,001,AUI,JARDIM NOVO MUNDO,-47.5038980752473,-23.5437910502555,604.719969
17448,URBANO,,VOTORANTIM,3557006,VOTORANTIM,SOROCABA,MACRO METROPOLITANA PAULISTA,SÃO PAULO,6,002,AUI,GREEN VALLEY,-47.4892624497912,-23.5575395640885,614.795196
17449,URBANO,,VOTORANTIM,3557006,VOTORANTIM,SOROCABA,MACRO METROPOLITANA PAULISTA,SÃO PAULO,6,003,AUI,JARDIM TATIANE,-47.4893415017359,-23.5518288518427,637.636737
17450,URBANO,,VOTUPORANGA,3557105,VOTUPORANGA,VOTUPORANGA,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,VOTUPORANGA,-49.9746720152067,-20.41947,518.334591
17451,URBANO,,SIMONSEN,3557105,VOTUPORANGA,VOTUPORANGA,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,2,15,VILA,SIMONSEN,-49.8938063353518,-20.4539363485504,516.193714
17452,URBANO,,ZACARIAS,3557154,ZACARIAS,SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,1,05,CIDADE,ZACARIAS,-50.0557395184794,-21.0501104349718,415.852449
17453,URBANO,,ZACARIAS,3557154,ZACARIAS,SÃO JOSÉ DO RIO PRETO,SÃO JOSÉ DO RIO PRETO,SÃO PAULO,6,001,AUI,MARINA BONITA,-50.1086061279024,-21.1243851369195,373.972964
17454,URBANO,,CHAVANTES,3557204,CHAVANTES,OURINHOS,ASSIS,SÃO PAULO,1,05,CIDADE,CHAVANTES,-49.7139361486766,-23.0320056319212,553.97054
17455,URBANO,,IRAPÉ,3557204,CHAVANTES,OURINHOS,ASSIS,SÃO PAULO,2,15,VILA,IRAPÉ,-49.7352402213453,-23.0633469276857,474.996536
17456,URBANO,,ESTIVA GERBI,3557303,ESTIVA GERBI,MOJI-MIRIM,CAMPINAS,SÃO PAULO,1,05,CIDADE,ESTIVA GERBI,-46.9536026904179,-22.2745889131265,624.062396
17457,URBANO,,ESTIVA GERBI,3557303,ESTIVA GERBI,MOJI-MIRIM,CAMPINAS,SÃO PAULO,6,001,AUI,RANCHO NOVO,-46.9710465844153,-22.2424134911694,669.927199
17458,URBANO,,ESTIVA GERBI,3557303,ESTIVA GERBI,MOJI-MIRIM,CAMPINAS,SÃO PAULO,6,002,AUI,RECANTO DO ORIÇANGA,-46.9707803568452,-22.2715091905225,624.021057
17459,URBANO,,ABATIÁ,4100103,ABATIÁ,CORNÉLIO PROCÓPIO,NORTE PIONEIRO PARANAENSE,PARANÁ,1,05,CIDADE,ABATIÁ,-50.312526582882,-23.3004940371229,579.295493
17460,URBANO,,ADRIANÓPOLIS,4100202,ADRIANÓPOLIS,CERRO AZUL,METROPOLITANA DE CURITIBA,PARANÁ,1,05,CIDADE,ADRIANÓPOLIS,-48.9917545384254,-24.6616897054529,180.705908
17461,RURAL,,ADRIANÓPOLIS,4100202,ADRIANÓPOLIS,CERRO AZUL,METROPOLITANA DE CURITIBA,PARANÁ,3,00001,POVOADO,VILA OPERÁRIA,-48.9205428776969,-24.6803262121749,160.346802
17462,RURAL,,ADRIANÓPOLIS,4100202,ADRIANÓPOLIS,CERRO AZUL,METROPOLITANA DE CURITIBA,PARANÁ,3,00003,POVOADO,VILA MOTA,-48.9050308584339,-24.6745688258531,175.259761
17463,RURAL,,ADRIANÓPOLIS,4100202,ADRIANÓPOLIS,CERRO AZUL,METROPOLITANA DE CURITIBA,PARANÁ,3,00004,POVOADO,SETE BARRAS,-48.8101307784461,-24.6800077923648,152.913308
17464,RURAL,,ADRIANÓPOLIS,4100202,ADRIANÓPOLIS,CERRO AZUL,METROPOLITANA DE CURITIBA,PARANÁ,3,00006,POVOADO,BARRA GRANDE,-48.9642532589712,-24.6816221878454,170.962072
17465,URBANO,,AGUDOS DO SUL,4100301,AGUDOS DO SUL,RIO NEGRO,METROPOLITANA DE CURITIBA,PARANÁ,1,05,CIDADE,AGUDOS DO SUL,-49.3387018845931,-25.9906180905956,869.334606
17466,URBANO,,COLÔNIA PADRE PAULO,4100301,AGUDOS DO SUL,RIO NEGRO,METROPOLITANA DE CURITIBA,PARANÁ,2,10,VILA,COLÔNIA PADRE PAULO,-49.3060563424133,-26.1029942355373,818.704871
17467,URBANO,,ALMIRANTE TAMANDARÉ,4100400,ALMIRANTE TAMANDARÉ,CURITIBA,METROPOLITANA DE CURITIBA,PARANÁ,1,05,CIDADE,ALMIRANTE TAMANDARÉ,-49.3003198184039,-25.3133776022763,956.942571
17468,URBANO,,ALMIRANTE TAMANDARÉ,4100400,ALMIRANTE TAMANDARÉ,CURITIBA,METROPOLITANA DE CURITIBA,PARANÁ,6,001,AUI,TRANQUEIRA,-49.3000281008445,-25.2421163798124,1018.303599
17469,URBANO,,ALTAMIRA DO PARANÁ,4100459,ALTAMIRA DO PARANÁ,GOIOERÊ,CENTRO OCIDENTAL PARANAENSE,PARANÁ,1,05,CIDADE,ALTAMIRA DO PARANÁ,-52.7098074466916,-24.8010001634957,589.323763
17470,URBANO,,ALTÔNIA,4100509,ALTÔNIA,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,1,05,CIDADE,ALTÔNIA,-53.8919738559114,-23.8708814057507,373.689031
17471,URBANO,,JARDIM PAREDÃO,4100509,ALTÔNIA,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,2,10,VILA,JARDIM PAREDÃO,-53.9481444449268,-23.9520163837363,345.872103
17472,URBANO,,SÃO JOÃO,4100509,ALTÔNIA,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,2,15,VILA,SÃO JOÃO,-53.803435290059,-23.8376597486298,412.621269
17473,URBANO,,ALTO PARANÁ,4100608,ALTO PARANÁ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,1,05,CIDADE,ALTO PARANÁ,-52.3216824440545,-23.1271208306481,522.861218
17474,RURAL,,ALTO PARANÁ,4100608,ALTO PARANÁ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,4,00001,PROJETO DE ASSENTAMENTO,AGROVILA DO PA AGLOMERADO 1,-52.3706051016154,-23.1816089947121,446.956751
17475,URBANO,,MARISTELA,4100608,ALTO PARANÁ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,2,10,VILA,MARISTELA,-52.2974687608867,-23.1292408022965,510.930541
17476,RURAL,,MARISTELA,4100608,ALTO PARANÁ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,4,00002,PROJETO DE ASSENTAMENTO,AGROVILA DO PA AGLOMERADO 2,-52.2862879242337,-23.116655835881,504.974239
17477,URBANO,,SANTA MARIA,4100608,ALTO PARANÁ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,2,15,VILA,SANTA MARIA,-52.3089642811793,-22.972537834954,436.65112
17478,URBANO,,ALTO PIQUIRI,4100707,ALTO PIQUIRI,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,1,05,CIDADE,ALTO PIQUIRI,-53.4412490788684,-24.0190125564173,412.779217
17479,URBANO,,MIRANTE DO PIQUIRI,4100707,ALTO PIQUIRI,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,2,15,VILA,MIRANTE DO PIQUIRI,-53.3916907474103,-24.2029619553905,371.609443
17480,URBANO,,PAULISTÂNIA,4100707,ALTO PIQUIRI,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,2,20,VILA,PAULISTÂNIA,-53.373993100162,-24.1568046150787,419.139178
17481,URBANO,,SALTINHO DO OESTE,4100707,ALTO PIQUIRI,UMUARAMA,NOROESTE PARANAENSE,PARANÁ,2,25,VILA,SALTINHO DO OESTE,-53.4162030498155,-23.9385833576008,405.63156
17482,URBANO,,ALVORADA DO SUL,4100806,ALVORADA DO SUL,PORECATU,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ALVORADA DO SUL,-51.2292163306355,-22.7803787673948,365.058145
17483,URBANO,,ESPERANÇA DO NORTE,4100806,ALVORADA DO SUL,PORECATU,NORTE CENTRAL PARANAENSE,PARANÁ,2,10,VILA,ESPERANÇA DO NORTE,-51.2856414140498,-22.7199411664173,413.859032
17484,URBANO,,ESPERANÇA DO NORTE,4100806,ALVORADA DO SUL,PORECATU,NORTE CENTRAL PARANAENSE,PARANÁ,6,001,AUI,SEM DENOMINAÇÃO,-51.2149448484595,-22.7552018134538,324
17485,URBANO,,AMAPORÃ,4100905,AMAPORÃ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,1,05,CIDADE,AMAPORÃ,-52.7867873506457,-23.097370288159,407.855034
17486,URBANO,,NORDESTINA,4100905,AMAPORÃ,PARANAVAÍ,NOROESTE PARANAENSE,PARANÁ,2,10,VILA,NORDESTINA,-52.858617944439,-23.1903454671797,325.287297
17487,URBANO,Centro,AMPÉRE,4101002,AMPÉRE,CAPANEMA,SUDOESTE PARANAENSE,PARANÁ,1,05,CIDADE,AMPÉRE,-53.4732567447246,-25.9170684652826,527.461213
17488,URBANO,,SÃO PEDRO,4101002,AMPÉRE,CAPANEMA,SUDOESTE PARANAENSE,PARANÁ,2,10,VILA,SÃO PEDRO,-53.4962290848066,-25.81665040839,480.852399
17489,URBANO,,SÃO SALVADOR,4101002,AMPÉRE,CAPANEMA,SUDOESTE PARANAENSE,PARANÁ,2,15,VILA,SÃO SALVADOR,-53.4199423123865,-25.9589949715761,567.389752
17490,URBANO,,ANAHY,4101051,ANAHY,CASCAVEL,OESTE PARANAENSE,PARANÁ,1,05,CIDADE,ANAHY,-53.1333198286711,-24.6475824586186,485.180004
17491,URBANO,,ANDIRÁ,4101101,ANDIRÁ,CORNÉLIO PROCÓPIO,NORTE PIONEIRO PARANAENSE,PARANÁ,1,05,CIDADE,ANDIRÁ,-50.2264075987152,-23.0517516546543,491.044926
17492,URBANO,,NOSSA SENHORA APARECIDA,4101101,ANDIRÁ,CORNÉLIO PROCÓPIO,NORTE PIONEIRO PARANAENSE,PARANÁ,2,10,VILA,NOSSA SENHORA APARECIDA,-50.2683974602723,-22.9634627068605,418.066289
17493,URBANO,,ÂNGULO,4101150,ÂNGULO,ASTORGA,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ÂNGULO,-51.9173646798432,-23.1929038650252,438.096309
17494,RURAL,,ÂNGULO,4101150,ÂNGULO,ASTORGA,NORTE CENTRAL PARANAENSE,PARANÁ,3,00001,POVOADO,VALÊNCIA,-51.9302726789061,-23.1655047078461,460.026456
17495,URBANO,,ANTONINA,4101200,ANTONINA,PARANAGUÁ,METROPOLITANA DE CURITIBA,PARANÁ,1,05,CIDADE,ANTONINA,-48.7129000617478,-25.4301661323239,9.976385
17496,URBANO,,CACATU,4101200,ANTONINA,PARANAGUÁ,METROPOLITANA DE CURITIBA,PARANÁ,2,10,VILA,CACATU,-48.7491009931279,-25.3181222453807,7.609521
17497,URBANO,,CACHOEIRA DE CIMA,4101200,ANTONINA,PARANAGUÁ,METROPOLITANA DE CURITIBA,PARANÁ,2,15,VILA,CACHOEIRA DE CIMA,-48.7519624384543,-25.230099355219,92.740199
17498,URBANO,,ANTÔNIO OLINTO,4101309,ANTÔNIO OLINTO,SÃO MATEUS DO SUL,SUDESTE PARANAENSE,PARANÁ,1,05,CIDADE,ANTÔNIO OLINTO,-50.1979472440033,-25.9867057800286,814.280578
17499,URBANO,,APUCARANA,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,APUCARANA,-51.4599851423592,-23.551592985,866.281028
17500,URBANO,,CORREIA DE FREITAS,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,2,10,VILA,CORREIA DE FREITAS,-51.3473090260386,-23.6121026418539,776.837643
17501,RURAL,,CORREIA DE FREITAS,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,3,00001,POVOADO,SÃO PEDRO DO TAQUARA,-51.2537070810962,-23.6152313394665,565.078936
17502,URBANO,,PIRAPÓ,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,2,15,VILA,PIRAPÓ,-51.5401574054349,-23.5590171631519,827.347521
17503,URBANO,,SÃO PEDRO,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,2,20,VILA,SÃO PEDRO,-51.5872007571259,-23.4809158699086,674.127804
17504,URBANO,,VILA REIS,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,2,25,VILA,VILA REIS,-51.404306284693,-23.6117441385861,795.260769
17505,URBANO,,VILA REIS,4101408,APUCARANA,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,6,001,AUI,SEM DENOMINAÇÃO,-51.4907208649367,-23.618614005,737.476426
17506,URBANO,,ARAPONGAS,4101507,ARAPONGAS,APUCARANA,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ARAPONGAS,-51.4382797346677,-23.4135165319918,801.952842
17507,URBANO,,ARAPOTI,4101606,ARAPOTI,JAGUARIAÍVA,CENTRO ORIENTAL PARANAENSE,PARANÁ,1,05,CIDADE,ARAPOTI,-49.8248285017272,-24.1465691652058,875.698409
17508,URBANO,,ARAPOTI,4101606,ARAPOTI,JAGUARIAÍVA,CENTRO ORIENTAL PARANAENSE,PARANÁ,6,001,AUI,FABRICA DE PAPEL,-49.8874286288415,-24.0658762385493,855.71658
17509,URBANO,,CALÓGERAS,4101606,ARAPOTI,JAGUARIAÍVA,CENTRO ORIENTAL PARANAENSE,PARANÁ,2,10,VILA,CALÓGERAS,-49.8236930619653,-23.9931778160073,852.772564
17510,URBANO,,CARATUVA,4101606,ARAPOTI,JAGUARIAÍVA,CENTRO ORIENTAL PARANAENSE,PARANÁ,2,15,VILA,CARATUVA,-50.1347571958923,-24.0077931574179,847.760517
17511,URBANO,,ARAPUÃ,4101655,ARAPUÃ,IVAIPORÃ,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ARAPUÃ,-51.7913175642778,-24.3087023864114,706.613368
17512,RURAL,,ARAPUÃ,4101655,ARAPUÃ,IVAIPORÃ,NORTE CENTRAL PARANAENSE,PARANÁ,3,00001,POVOADO,ROMEÓPOLIS,-51.814156611866,-24.375949350135,598.552363
17513,RURAL,,ARAPUÃ,4101655,ARAPUÃ,IVAIPORÃ,NORTE CENTRAL PARANAENSE,PARANÁ,3,00002,POVOADO,BENTEVI,-51.8029585494858,-24.2410371089064,632.500352
17514,URBANO,,ARARUNA,4101705,ARARUNA,CAMPO MOURÃO,CENTRO OCIDENTAL PARANAENSE,PARANÁ,1,05,CIDADE,ARARUNA,-52.4996181031374,-23.9282009505814,607.045894
17515,URBANO,,SÃO VICENTE,4101705,ARARUNA,CAMPO MOURÃO,CENTRO OCIDENTAL PARANAENSE,PARANÁ,2,15,VILA,SÃO VICENTE,-52.61263911308,-24.039185560871,591.280968
17516,URBANO,,SÃO VICENTE,4101705,ARARUNA,CAMPO MOURÃO,CENTRO OCIDENTAL PARANAENSE,PARANÁ,6,001,AUI,NOVA BRASILIA,-52.5594462918699,-23.9727834132055,619.029669
17517,URBANO,Centro,ARAUCÁRIA,4101804,ARAUCÁRIA,CURITIBA,METROPOLITANA DE CURITIBA,PARANÁ,1,05,CIDADE,ARAUCÁRIA,-49.4019396967087,-25.591645,903.276291
17518,URBANO,,GUAJUVIRA,4101804,ARAUCÁRIA,CURITIBA,METROPOLITANA DE CURITIBA,PARANÁ,2,10,VILA,GUAJUVIRA,-49.5080004791486,-25.5993380394733,878.740853
17519,URBANO,,GUAJUVIRA,4101804,ARAUCÁRIA,CURITIBA,METROPOLITANA DE CURITIBA,PARANÁ,6,001,AUI,GENERAL LÚCIO,-49.5683120065679,-25.5969527088083,870.978978
17520,URBANO,,ARIRANHA DO IVAÍ,4101853,ARIRANHA DO IVAÍ,IVAIPORÃ,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ARIRANHA DO IVAÍ,-51.5879178388767,-24.3832887447902,751.524869
17521,URBANO,,ASSAÍ,4101903,ASSAÍ,ASSAÍ,NORTE PIONEIRO PARANAENSE,PARANÁ,1,05,CIDADE,ASSAÍ,-50.8416234863142,-23.37271790506,567.519427
17522,URBANO,,"PAU D'ALHO DO SUL",4101903,ASSAÍ,ASSAÍ,NORTE PIONEIRO PARANAENSE,PARANÁ,2,30,VILA,"PAU D'ALHO DO SUL",-50.8921062318094,-23.5186167140403,593.026761
17523,URBANO,,ASSIS CHATEAUBRIAND,4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,1,05,CIDADE,ASSIS CHATEAUBRIAND,-53.5212369274392,-24.4085300849157,409.472436
17524,URBANO,,ASSIS CHATEAUBRIAND,4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,6,001,AUI,VILA SILVEIRÓPOLIS,-53.5729172966721,-24.2930380771135,333.999362
17525,URBANO,,ASSIS CHATEAUBRIAND,4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,6,002,AUI,TERRA NOVA DO OESTE,-53.4989165906991,-24.2683465347005,363.366594
17526,URBANO,,ASSIS CHATEAUBRIAND,4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,6,003,AUI,ENGENHEIRO AZAURI,-53.5681649416456,-24.4936421664917,424.370716
17527,URBANO,,BRAGANTINA,4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,2,10,VILA,BRAGANTINA,-53.6165470257417,-24.6089524339356,497.933261
17528,URBANO,,"ENCANTADO D'OESTE",4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,2,20,VILA,"ENCANTADO D'OESTE",-53.6545786269441,-24.4143094441938,416.846514
17529,URBANO,,"ENCANTADO D'OESTE",4102000,ASSIS CHATEAUBRIAND,TOLEDO,OESTE PARANAENSE,PARANÁ,6,004,AUI,VILA NICE,-53.692987254156,-24.3272979300467,354.113797
17530,URBANO,,ASTORGA,4102109,ASTORGA,ASTORGA,NORTE CENTRAL PARANAENSE,PARANÁ,1,05,CIDADE,ASTORGA,-51.6696792625367,-23.236711965,678.297619
17531,URBANO,,IÇARA,4102109,ASTORGA,ASTORGA,NORTE CENTRAL PARANAENSE,PARANÁ,2,10,VILA,IÇARA,-51.6321187526219,-23.1714698591944,581.575775
17532,URBANO,,SANTA ZÉLIA,4102109,ASTORGA,ASTORGA,NORTE CENTRAL PARANAENSE,PARANÁ,2,15,VILA,SANTA ZÉLIA,-51.6800227037291,-23.1731155408094,592.927671
